OSEBuildingID;BuildingType;PrimaryPropertyType;PropertyName;Latitude;Longitude;YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;ENERGYSTARScore;SiteEnergyUse(kBtu);SiteEnergyUseWN(kBtu);Electricity(kWh)
49710;Multifamily MR (5-9);Mid-Rise Multifamily;Lyric;47.62031168;-122.3208406;2012;1;7;224577;0;224577;Multifamily Housing;100;7811542.5;7895507.5;1549271.125
49712;NonResidential;Large Office;Home Plate Center;47.58995;-122.33472;2012;1;6;157345;0;157345;Office;63;11624548;11666007;3336922
49714;Multifamily MR (5-9);Mid-Rise Multifamily;Barclay Broadway;47.60570526;-122.3203506;2012;1;6;94933;0;94933;Multifamily Housing;100;2757855.5;2921981.25;516312.3125
49715;NonResidential;Residence Hall;Elm Hall;47.65642;-122.31475;2012;1;5;136758;0;136758;Residence Hall/Dormitory;90;6275367.5;6662918.5;1002526.313
49716;NonResidential;Residence Hall;Alder Hall;47.65599;-122.31385;2012;1;7;192259;0;192259;Residence Hall/Dormitory;72;8767617;9286532;1738490.25
49717;Multifamily LR (1-4);Low-Rise Multifamily;Columbia City Station (Seattle Compliance Only);47.56337;-122.29446;2012;1;4;43210;0;43210;Multifamily Housing;56;1764879.125;1856761.875;342060.0938
49718;Nonresidential COS;Other;South Transfer Station;47.53246;-122.33304;2012;2;2;137138;0;137138;Other - Utility;;5475367;5574345;1604738.125
49719;Multifamily LR (1-4);Low-Rise Multifamily;SEVEN HILLS APTS (ID49719);47.63662;-122.35738;2012;1;4;74964;0;74964;Multifamily Housing;83;2277238.25;2277238.25;258357.9063
49721;Multifamily LR (1-4);Low-Rise Multifamily;WEST NEWTON FLATS (ID49721);47.63683;-122.38658;2012;1;3;21753;0;21753;Multifamily Housing;33;836437.6875;900955.1875;202385
49722;Multifamily MR (5-9);Mid-Rise Multifamily;53444 - Nova Apartments;47.56189;-122.37706;2012;1;5;59205;0;59205;Multifamily Housing;94;1721433.625;1797357.75;333516.1875
49725;NonResidential;Other;VM Seattle Hospital & Medical Center - Jones Pavilion;47.60989;-122.32659;2012;1;7;267470;0;267470;Other;;42584028;42715544;6974182.5
49728;Multifamily HR (10+);High-Rise Multifamily;Via6 - Residential (EPL);47.61531;-122.34041;2012;1;24;602398;0;602398;Multifamily Housing;73;25397086;26200772;5120527.5
49729;Multifamily MR (5-9);Mid-Rise Multifamily;Oakwood SeattleSouth LakeUnion (Hue);47.626;-122.34278;2012;0;7;119219;0;119219;Multifamily Housing;99;3063969.75;3288605.5;479890.8125
49730;Multifamily MR (5-9);Mid-Rise Multifamily;Union at South Lake Union (Municipal Benchmarking Account;47.62736;-122.34264;2012;1;7;334785;0;334785;Multifamily Housing;95;9722237;10233810;1453230
49731;Multifamily MR (5-9);Mid-Rise Multifamily;Muriel's Landing;47.66761;-122.31272;2012;1;7;74421;0;74421;Multifamily Housing;35;3720750.75;3800515;622243.375
49732;NonResidential;Hospital;Seattle Children's Hospital Building Hope;47.66201;-122.28386;2013;1;8;330000;0;330000;Hospital (General Medical & Surgical);58;57764408;57764408;8119308.5
49733;Multifamily HR (10+);High-Rise Multifamily;The Post;47.60336;-122.33615;2013;1;16;194228;73392;120836;Multifamily Housing;62;8066399.5;8101542.5;1939091
49734;Multifamily LR (1-4);Low-Rise Multifamily;Collage Apartments;47.65082;-122.34348;2012;1;4;31962;0;31962;Multifamily Housing;92;994194.875;1022276.375;291381.8125
49735;Multifamily LR (1-4);Low-Rise Multifamily;Aurora House;47.70539;-122.34508;2012;1;4;54771;0;54771;Multifamily Housing;97;1228963.75;1228963.75;359669.5938
49736;Multifamily LR (1-4);Low-Rise Multifamily;Cottage Grove Commons;47.55238;-122.36266;2013;1;4;27950;0;27950;Multifamily Housing;42;2245568.25;2388272.5;291369
49737;NonResidential;Retail Store;MARQUEEN / MQH;47.62503;-122.35642;1918;1;3;43832;0;43832;Retail Store;67;3886545;4085534.75;393837.5
49738;NonResidential;Other;Jefferson Square SWAS1490/;47.5596;-122.38459;1987;1;6;146363;0;146363;Strip Mall;;11730555;12145596;1887028.375
49739;Multifamily MR (5-9);Mid-Rise Multifamily;Williams Apartments;47.62023;-122.33227;2013;1;6;41502;0;41502;Multifamily Housing;82;2227908.75;2406215;265659.3125
49767;Multifamily MR (5-9);Mid-Rise Multifamily;Pine + Minor;47.61449;-122.3287;2013;1;7;88974;3202;85772;Multifamily Housing;94;2599171.75;2691752.5;533621.5
49771;Multifamily MR (5-9);Senior Care Community;Interurban Senior Living;47.73074;-122.34723;2012;1;7;120000;0;120000;Senior Care Community;100;5053635;5313724.5;927731.5
49772;Multifamily LR (1-4);Low-Rise Multifamily;708 Uptown (Seattle) - Municipal Benchmarking;47.62574;-122.34462;2013;1;4;108872;0;108872;Multifamily Housing;85;2435382;2595029.5;707120.8125
49775;NonResidential;Supermarket / Grocery Store;SAFEWAY 2932;47.57984;-122.38577;2011;1;1;67263;0;67263;Supermarket/Grocery Store;78;14697487;15210667;2717599.5
49776;NonResidential;Large Office;Market Place Tower;47.61156;-122.34401;1988;1;13;354086;149326;204760;Office;88;13458948;14070366;3601493.5
49777;Multifamily MR (5-9);Mid-Rise Multifamily;H2O Apartments;47.62194;-122.35972;2013;1;6;21762;0;21762;Multifamily Housing;96;1093757.75;1135424.25;213122.4063
49778;NonResidential;Worship Facility;Center for Spiritual Living;47.6709;-122.27054;2008;1;2;70292;0;70292;Worship Facility;37;1933811.625;2145036.25;286556.6875
49779;Multifamily MR (5-9);Mid-Rise Multifamily;Ernestine Anderson Place;47.59946;-122.30561;2013;0;6;38407;0;38407;Multifamily Housing;50;1427482.75;1509575.75;418371.1875
49780;NonResidential;Other;2020 Fifth Avenue Dat Center;47.61449;-122.33956;1975;1;7;90679;35120;55559;Data Center;100;41680640;41680640;12215895
49781;Multifamily MR (5-9);Mid-Rise Multifamily;Nyer-Urness House;47.66925;-122.38115;2013;1;7;51287;0;51287;Multifamily Housing;;2665558.25;2756073.25;461092.5938
49783;NonResidential;Laboratory;UW Medicine Phase 3.1;47.62351;-122.34135;2013;0;8;339591;114010;225581;Laboratory;;41696464;42959812;7154221.5
49784;NonResidential;Small- and Mid-Sized Office;Bullitt Center;47.61432;-122.31257;2013;1;6;52000;0;52000;Office;100;342726.0938;240132.0938;-33826.80078
49785;Multifamily MR (5-9);Mid-Rise Multifamily;Kavela Apartments;47.6763;-122.31756;2013;1;6;84577;0;84577;Multifamily Housing;90;1883200.75;1959221.25;330875.3125
49786;Multifamily MR (5-9);Mid-Rise Multifamily;206 Bell;47.61441;-122.3457;2013;1;8;53708;0;53708;Multifamily Housing;27;6182350.5;6400496.5;1061569.75
49787;Multifamily LR (1-4);Low-Rise Multifamily;Trimark-Rev Fremont;47.65671;-122.36174;2013;1;4;56184;0;56184;Multifamily Housing;90;1137504.75;1164848.25;236750.2031
49788;Multifamily MR (5-9);Mid-Rise Multifamily;The Alder Flats;47.6042;-122.31918;2013;1;6;31981;0;31981;Multifamily Housing;100;866825.375;892695.5;254052
49789;Multifamily HR (10+);High-Rise Multifamily;The Martin;47.61447;-122.34101;2013;1;24;295754;0;295754;Multifamily Housing;55;10055690;10475740;1795295.25
49790;Multifamily MR (5-9);Mid-Rise Multifamily;The Local 418;47.62265;-122.32616;2013;1;6;24457;0;24457;Multifamily Housing;100;1048781;1075506.75;196947.7969
49791;Multifamily MR (5-9);Mid-Rise Multifamily;Vox;47.61506;-122.31315;2013;1;6;51424;0;51424;Multifamily Housing;99;1240924.625;1265137.75;356011
49858;NonResidential;K-12 School;The Northwest School 401;47.61386;-122.32647;2014;1;2;35780;0;35780;K-12 School;22;2912264;2962615.25;654810.625
49792;Multifamily MR (5-9);Mid-Rise Multifamily;LEILANI ON GREENWOOD;47.70314;-122.35604;2013;3;5;198202;0;198202;Multifamily Housing;100;6413181.5;6631734.5;1040006.188
49793;NonResidential;Large Office;Interbay Worklofts;47.63449;-122.37661;2013;1;3;105061;28217;76844;Office;100;1363191.625;1420513.25;399528.5938
49796;Multifamily MR (5-9);Mid-Rise Multifamily;Youngstown Flats;47.56709;-122.36488;2013;1;6;227672;0;227672;Multifamily Housing;70;5258024.5;5415620;1460978.625
49797;NonResidential;Small- and Mid-Sized Office;Seattle Goodwill Job Training/ Education Center;47.59666;-122.31253;2013;1;3;62662;14989;47673;Office;67;2502131;2626698.25;716470.875
49798;Multifamily LR (1-4);Low-Rise Multifamily;ID 4369082 - The Wally;47.65701;-122.34269;2013;1;4;28200;0;28200;Multifamily Housing;26;784329.5;827881.125;229873.7969
49800;Multifamily LR (1-4);Low-Rise Multifamily;Belay Apartments Ballard;47.67758;-122.37702;2013;1;4;83999;0;83999;Multifamily Housing;93;2330242;2393270.25;420336.5
49802;NonResidential;Hotel;Hotel Ballard;47.66629;-122.3826;2013;1;4;62381;22948;39433;Hotel;62;3497215.5;3497215.5;1024975.125
49821;Multifamily LR (1-4);Low-Rise Multifamily;107 ON GREENWOOD APTS;47.70656;-122.35521;2013;1;4;49970;0;49970;Multifamily Housing;61;1237252.75;1237252.75;362618
49822;Multifamily HR (10+);High-Rise Multifamily;Joseph Arnold Lofts (The Joe);47.6147;-122.35238;2013;1;13;161722;0;161722;Multifamily Housing;71;4634655;4767092.5;1072625.875
49825;Multifamily MR (5-9);Mid-Rise Multifamily;WA024_AVA University District;47.66249;-122.31565;2013;2;7;305925;0;305925;Multifamily Housing;100;7545909.5;7931656;1664122.25
49826;Multifamily LR (1-4);Low-Rise Multifamily;19th & Mercer;47.62422;-122.30691;2013;1;4;61558;0;61558;Multifamily Housing;;1327353.25;1427645.25;317067.4063
49827;Multifamily LR (1-4);Low-Rise Multifamily;509 First Apartments;47.62365;-122.35832;2013;1;4;29158;0;29158;Multifamily Housing;100;812587.875;856235.3125;139629.2031
49828;Multifamily LR (1-4);Low-Rise Multifamily;Emerald City Commons;47.53347;-122.26948;2013;1;4;87958;0;87958;Multifamily Housing;95;2606130.75;2734756;452547.1875
49829;NonResidential;Senior Care Community;Aegis on Madison;47.61885;-122.30341;2013;1;6;79805;0;79805;Senior Care Community;25;7531325;7692164;1366841
49830;Multifamily LR (1-4);Low-Rise Multifamily;1711 12th Ave;47.61677;-122.31721;2013;1;4;23397;0;23397;Multifamily Housing;NULL;806398.1875;845824.1875;158904.2031
49850;NonResidential;K-12 School;Paul G Allen Athletic Center;47.73143;-122.32784;2014;1;2;48925;0;48925;K-12 School;82;1662054.125;1695022.25;405739.3125
49857;Multifamily MR (5-9);Mid-Rise Multifamily;AMLI South Lake Union 1;47.62336;-122.33085;2013;1;7;229742;0;229742;Multifamily Housing;93;5987079;6352421.5;1114751.75
49862;Nonresidential COS;Other;SCT Technical Pavilion;47.62082;-122.35251;1962;0;1;29000;0;29000;Other;;2429214;2642231.75;470313.3125
49865;NonResidential;Other;SOUTH;47.66246;-122.29898;2013;1;6;305025;239252;65773;Lifestyle Center;;25959642;26532170;3614135.75
49866;Multifamily LR (1-4);Low-Rise Multifamily;999 Hiawatha Apartments;47.59316;-122.30843;2014;1;4;122941;0;122941;Multifamily Housing;94;2014148;2076158.75;590312.875
49867;NonResidential;Large Office;Home Plate Center Bldg B;47.58872;-122.33475;2014;1;7;333714;146687;187027;Office;;4581493;4644839.5;1277577.75
49868;Multifamily MR (5-9);Mid-Rise Multifamily;Rivet;47.62415;-122.33286;2014;1;7;145716;0;145716;Multifamily Housing;98;3276819;3276819;623007
49869;Multifamily LR (1-4);Low-Rise Multifamily;Patrick Place;47.65889;-122.34776;2014;1;4;34723;0;34723;Multifamily Housing;57;1696024.5;1796340.25;377060.1875
49870;Multifamily MR (5-9);Mid-Rise Multifamily;Stream Belmont;47.62328;-122.32377;2014;1;6;55113;0;55113;Multifamily Housing;99;1199392;1253675.75;351521.5938
49871;Multifamily MR (5-9);Mid-Rise Multifamily;Slate Apartments;47.64787;-122.37841;2014;1;7;209583;0;209583;Multifamily Housing;96;5590266.5;5838218;1093969.875
49872;NonResidential;Other;Mercedes-Benz of Seattle;47.5843;-122.32229;2014;1;2;56988;0;56988;Automobile Dealership;;544172.375;544172.375;81105.60156
49873;Multifamily HR (10+);High-Rise Multifamily;Viktoria;47.61105;-122.34091;2014;1;25;237186;0;237186;Multifamily Housing;34;11951945;12332987;2251336.25
49874;Multifamily LR (1-4);Low-Rise Multifamily;Gatsby Apartments;47.62993;-122.32054;2014;1;3;93179;0;93179;Multifamily Housing;93;2115666;2197760.75;379915.9063
49889;Multifamily MR (5-9);Mid-Rise Multifamily;Green Lake Village;47.68055;-122.32337;2014;4;6;292376;0;292376;Multifamily Housing;100;10084950;10432562;1715007.875
49892;Multifamily MR (5-9);Mid-Rise Multifamily;Oregon 42;47.56271;-122.38516;2014;1;7;137068;0;137068;Multifamily Housing;98;3048317.5;3177586.75;533012.125
49893;Multifamily MR (5-9);Mid-Rise Multifamily;Sunset Electric;47.61499;-122.31795;2014;1;7;103100;3400;99700;Multifamily Housing;76;3344833;3496647.25;535715.875
49894;Multifamily MR (5-9);Mid-Rise Multifamily;The Array;47.73123;-122.29307;2014;3;6;447915;0;447915;Multifamily Housing;100;8437401;8877181;1593417.75
49895;Multifamily MR (5-9);Mid-Rise Multifamily;Square One;47.67435;-122.31644;2014;1;6;84891;0;84891;Multifamily Housing;100;2324764;2420332;388984.0938
49896;Multifamily MR (5-9);Mid-Rise Multifamily;Emmons on 3rd;47.61408;-122.34428;2014;1;7;47343;0;47343;Multifamily Housing;98;1430356.75;1485564.5;185310.5938
49897;Multifamily MR (5-9);Mid-Rise Multifamily;Artspace Mt. Baker;47.57703;-122.29751;2014;1;5;78756;0;78756;Multifamily Housing;63;1784796.5;1867807.625;460931.5
49901;Multifamily MR (5-9);Mid-Rise Multifamily;Urbana;47.66927;-122.37683;2014;1;8;439262;0;439262;Multifamily Housing;99;9341427;9412271;1997472.125
49902;Multifamily MR (5-9);Mid-Rise Multifamily;Viva;47.61272;-122.31761;2014;1;6;123075;31916;91159;Multifamily Housing;95;2759071.5;2799192.5;515685.0938
49909;Campus;University;SSCC DUWAMISH GEORGETOWN CAMPUS;47.54193;-122.32404;2007;4;2;149856;0;149856;College/University;;6335315.5;6759240.5;1455813.5
49911;NonResidential;Other;Educare Early Learning Center;47.51377011;-122.3432804;2010;1;2;44162;0;44162;Pre-school/Daycare;;1546484.875;1679541.25;279494.4063
49918;Nonresidential COS;Other;Rainier Beach Community Center and Pool;47.52472;-122.27074;2013;1;1;53775;0;53775;Other - Recreation;;12095818;12442613;1174502.125
49919;Multifamily MR (5-9);Mid-Rise Multifamily;The Denning;47.57883;-122.31105;2014;1;6;45167;0;45167;Multifamily Housing;93;1118490;1134086.5;228907.9063
49920;Multifamily HR (10+);High-Rise Multifamily;Cielo;47.60967;-122.32977;2014;1;32;434839;0;434839;Multifamily Housing;47;11962615;12176139;2628942.75
49921;Multifamily HR (10+);High-Rise Multifamily;Verve;47.61834;-122.34832;2014;1;13;201839;0;201839;Multifamily Housing;84;5887101.5;5887101.5;1156522.875
49923;Multifamily MR (5-9);Mixed Use Property;Towne Apartments (McKinstry);47.63664;-122.35655;2014;1;5;233528;0;233528;Multifamily Housing;100;3590731;3679287.25;528437
49924;NonResidential;Small- and Mid-Sized Office;SCCC DISTRICT/ERICKSON;47.61438;-122.32174;1912;0;2;64820;0;64820;Office;;2274296.75;2332889.25;580529.6875
49925;NonResidential;University;SCCC MITCHELL ACTIVITY CENTER/BOOKSTORE;47.61699;-122.32083;1993;1;2;99765;0;99765;College/University;;3185005.25;3372443.75;602571.5
49926;NonResidential;University;SCCC MAIN BROADWAY/EDISON;47.61748356;-122.321853;1925;1;3;428347;0;428347;College/University;;37022180;38977108;6427496.5
49928;Multifamily MR (5-9);Mid-Rise Multifamily;Arthouse Apartments;47.61283;-122.34884;2014;1;7;135643;0;135643;Multifamily Housing;98;3165129.5;3187197.25;635576
49939;Multifamily LR (1-4);Low-Rise Multifamily;Gutierrez Kenney Place;47.6779;-122.26166;2013;1;2;31928;0;31928;Multifamily Housing;35;1075019.375;1128551.375;315070.0938
49940;NonResidential;Hospital;Virginia Mason Medical Center - 2149;47.60986;-122.32774;1920;1;8;374466;0;374466;Hospital (General Medical & Surgical);74;163945984;167207104;26395222
49943;Multifamily LR (1-4);Low-Rise Multifamily;Stewart House;47.60994;-122.34234;1904;1;3;49000;0;49000;Multifamily Housing;;4602793.5;4691944.5;1054888.875
49944;Multifamily MR (5-9);Mixed Use Property;Pine Building;47.60947;-122.34107;1983;1;5;66460;0;66460;Multifamily Housing;;5826745;5871374;758514.8125
49945;NonResidential;Senior Care Community;Market Garage;47.60898;-122.34213;1989;1;3;197395;156000;41395;Senior Care Community;;2737534.5;2842128;553359.6875
49946;NonResidential;Supermarket / Grocery Store;70500891 -- Ballard;47.67034;-122.3873;2010;1;8;41198;0;41198;Supermarket/Grocery Store;44;7768057.5;7785876.5;2096091.625
49947;Multifamily MR (5-9);Mid-Rise Multifamily;WA023_AVA Ballard;47.66915;-122.37458;2013;1;6;317814;0;317814;Multifamily Housing;97;6839997.5;7013675;1243697.75
49958;Nonresidential COS;Other;First Hill Street Car Maintenance Shop;47.59523;-122.32334;2014;1;1;20993;0;20993;Repair Services (Vehicle, Shoe, Locksmith, etc);;923812.8125;961628.625;233244.0938
49964;Multifamily MR (5-9);Mid-Rise Multifamily;Broadstone Infinity;47.61328;-122.31879;2014;2;7;278554;37424;241130;Multifamily Housing;100;6352846.5;6362361;1669022.75
49965;Multifamily MR (5-9);Mid-Rise Multifamily;Canvas;47.6249;-122.36553;2014;1;5;118344;0;118344;Multifamily Housing;91;2309007.25;2309007.25;676731.1875
49966;NonResidential;Other;Smilow Rainier Vista Boys & Girls Club;47.5626;-122.29396;2009;1;0;40265;0;40265;Pre-school/Daycare;;2159170.25;2261075.5;402023.1875
49967;Campus;University;University of Washington - Seattle Campus;47.65644;-122.31041;1900;111;0;9320156;0;9320156;College/University;;873923712;0;192577488
49968;NonResidential;University;Aerospace;47.65395;-122.30584;1969;1;4;58779;0;58779;College/University;;5000717;0;1090040.125
49970;NonResidential;Residence Hall;Cedar Hall;47.65718;-122.31632;2011;1;0;176225;0;176225;Residence Hall/Dormitory;91;4926695;5209463.5;1003689.188
49972;NonResidential;University;Computer Science and Electrical Engineering;47.65356;-122.30613;1998;1;6;203030;0;203030;College/University;;51168308;0;8386463.5
49979;NonResidential;Residence Hall;Lander Hall;47.65577;-122.3153;1953;1;0;166991;0;166991;Residence Hall/Dormitory;19;15965859;16591973;2609182
49980;NonResidential;Residence Hall;Mercer Hall;47.65447;-122.31733;1970;1;0;89392;0;89392;Residence Hall/Dormitory;16;6960904.5;7483350;2040124.25
49983;NonResidential;Residence Hall;Poplar Hall;47.65176;-122.30756;2011;1;0;97040;0;97040;Residence Hall/Dormitory;69;3894142.5;4075094.5;917299
49985;NonResidential;Large Office;Amazon Phase VI;47.62384;-122.33941;2014;1;6;427181;0;427181;Office;99;16371039;16810854;4165603.5
49986;Multifamily MR (5-9);Residence Hall;Arnett Hall;47.65021;-122.36504;2015;1;5;69451;0;69451;Residence Hall/Dormitory;94;1603730.25;1725944.25;267490.4063
49987;Multifamily LR (1-4);Senior Care Community;Village Cove;47.67747;-122.32688;2015;1;4;47711;0;47711;Senior Care Community;99;1215698.75;1306865.25;226307.0938
49988;Multifamily MR (5-9);Mid-Rise Multifamily;Evolve;47.61329;-122.31981;2015;1;6;107556;0;107556;Multifamily Housing;56;2711776.5;2959096.5;794776.125
49990;Multifamily LR (1-4);Low-Rise Multifamily;Valor Apartments;47.71986;-122.29297;2015;1;4;20128;0;20128;Multifamily Housing;30;619545.125;619545.125;181578.2969
49992;Multifamily HR (10+);High-Rise Multifamily;Stadium Place;47.59785;-122.33235;2014;1;26;619416;0;619416;Multifamily Housing;89;23853556;24655422;3654375.5
49994;Multifamily HR (10+);High-Rise Multifamily;Dimension;47.61679;-122.3489;2014;1;26;269065;0;269065;Multifamily Housing;92;8052614.5;8459635;1602232.625
49996;Multifamily MR (5-9);Mid-Rise Multifamily;Belroy Apartments Modern;47.62543;-122.32691;2013;3;6;83296;0;83296;Multifamily Housing;83;1957505.75;2046159.25;388470.3125
49997;Multifamily LR (1-4);Low-Rise Multifamily;The Flats at Interbay;47.64771;-122.37697;2014;1;4;112264;0;112264;Multifamily Housing;62;2549649.75;2599724.75;747259.5
49998;NonResidential;Self-Storage Facility;West Coast Self-Storage of Columbia City;47.57054;-122.29139;2014;1;4;101580;14004;87576;Self-Storage Facility;;940844.6875;940844.6875;254443.5938
